,airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,departure_airport,arrival_airport
42081,American,312,9:40AM,4:03PM,563,0.0,3.0,2018-01-11,JFK,SFO
42082,American,312,6:00PM,12:32AM,572,7.2,3.0,2018-01-11,JFK,SFO
42083,American,312,10:00AM,5:03PM,603,7.2,3.0,2018-01-11,JFK,SFO
42084,American,312,3:30PM,10:54PM,624,7.1,3.0,2018-01-11,JFK,SFO
42085,American,312,5:00PM,12:32AM,632,7.1,3.0,2018-01-11,JFK,SFO
42086,American,312,11:00AM,6:38PM,638,7.1,3.0,2018-01-11,JFK,SFO
42087,American,312,12:00PM,8:03PM,663,7.1,3.0,2018-01-11,JFK,SFO
42088,American,312,10:00AM,6:38PM,698,7.0,3.0,2018-01-11,JFK,SFO
42089,American,312,3:30PM,12:32AM,722,7.0,3.0,2018-01-11,JFK,SFO
42090,JetBlue,313,1:00PM,10:38PM,758,7.7,4.0,2018-01-11,EWR,SFO
42091,JetBlue,313,10:00AM,9:04PM,844,7.6,4.0,2018-01-11,JFK,SFO
42092,United,315,8:39AM,2:25PM,526,7.1,3.0,2018-01-11,EWR,SFO
42093,United,315,8:39AM,4:53PM,674,6.9,3.0,2018-01-11,EWR,SFO
42094,United,319,6:20AM,2:25PM,665,5.7,3.0,2018-01-11,EWR,SFO
42095,Alaska,319,7:00AM,7:48PM,948,6.4,4.0,2018-01-11,JFK,SFO
42096,United,322,12:00PM,6:06PM,546,7.7,3.0,2018-01-11,EWR,SFO
42097,United,322,7:40AM,3:10PM,630,0.0,3.0,2018-01-11,EWR,SFO
42098,United,322,7:40AM,4:05PM,685,0.0,3.0,2018-01-11,EWR,SFO
42099,United,322,4:00PM,12:41AM,701,7.4,3.0,2018-01-11,EWR,SFO
42100,American,322,1:05PM,10:55PM,770,7.3,3.0,2018-01-11,JFK,SFO
42101,United,324,3:05PM,9:23PM,558,0.0,3.0,2018-01-11,EWR,SFO
42102,United,324,2:05PM,9:23PM,618,6.4,3.0,2018-01-11,EWR,SFO
42103,American,324,10:49AM,7:57PM,728,7.5,3.0,2018-01-11,EWR,SFO
42104,United,325,5:00PM,12:41AM,641,0.0,3.0,2018-01-11,LGA,SFO
42105,United,325,1:00PM,8:59PM,659,0.0,3.0,2018-01-11,LGA,SFO
42106,United,325,4:30PM,12:41AM,671,0.0,3.0,2018-01-11,LGA,SFO
42107,United,328,6:20AM,1:50PM,630,5.8,3.0,2018-01-11,EWR,SFO
42108,United,328,12:00PM,8:59PM,719,7.4,3.0,2018-01-11,EWR,SFO
42109,United,328,8:55AM,6:06PM,731,0.0,3.0,2018-01-11,EWR,SFO
42110,Alaska,328,1:00PM,11:22PM,802,6.7,4.0,2018-01-11,JFK,SFO
42111,Alaska,328,9:00AM,7:48PM,828,6.6,4.0,2018-01-11,JFK,SFO
42112,Alaska,328,1:00PM,12:03AM,843,6.6,4.0,2018-01-11,JFK,SFO
42113,Alaska,328,11:30AM,11:22PM,892,6.5,4.0,2018-01-11,JFK,SFO
42114,Alaska,328,11:30AM,11:22PM,892,6.5,4.0,2018-01-11,JFK,SFO
42115,Alaska,328,11:30AM,11:22PM,892,6.5,4.0,2018-01-11,JFK,SFO
42116,United,329,2:30PM,8:45PM,555,6.8,3.0,2018-01-11,LGA,SFO
42117,United,330,12:38PM,9:36PM,718,6.9,3.0,2018-01-11,EWR,SFO
42118,United,331,2:48PM,9:27PM,579,7.1,3.0,2018-01-11,EWR,SFO
42119,United,331,1:27PM,9:27PM,660,7.0,3.0,2018-01-11,EWR,SFO
42120,Alaska,331,10:49AM,7:48PM,719,6.6,3.0,2018-01-11,EWR,SFO
42121,Alaska,331,10:49AM,8:46PM,777,6.5,3.0,2018-01-11,EWR,SFO
42122,Alaska,331,9:05AM,7:48PM,823,6.5,3.0,2018-01-11,EWR,SFO
42123,Alaska,331,10:49AM,9:55PM,846,6.4,3.0,2018-01-11,EWR,SFO
42124,Alaska,331,9:05AM,8:46PM,881,6.3,3.0,2018-01-11,EWR,SFO
42125,Alaska,331,9:05AM,9:55PM,950,6.3,3.0,2018-01-11,EWR,SFO
42126,United,332,8:50AM,4:53PM,663,0.0,0.0,2018-01-11,EWR,SFO
42127,American,332,10:15AM,7:22PM,727,6.4,3.0,2018-01-11,EWR,SFO
42128,American,333,9:40AM,7:22PM,762,7.3,3.0,2018-01-11,JFK,SFO
42129,United,334,10:00AM,4:53PM,593,0.0,3.0,2018-01-11,LGA,SFO
42130,United,334,9:00AM,4:53PM,653,0.0,3.0,2018-01-11,LGA,SFO
42131,United,334,8:00AM,4:53PM,713,0.0,3.0,2018-01-11,LGA,SFO
42132,United,334,7:00AM,4:53PM,773,0.0,3.0,2018-01-11,LGA,SFO
42133,United,334,6:00AM,4:53PM,833,0.0,3.0,2018-01-11,LGA,SFO
42134,United,335,7:42AM,4:59PM,737,7.5,3.0,2018-01-11,LGA,SFO
42135,United,337,12:30PM,9:27PM,717,6.9,3.0,2018-01-11,EWR,SFO
42136,United,338,9:43AM,3:09PM,506,7.6,3.0,2018-01-11,EWR,SFO
42137,United,338,6:20AM,11:50AM,510,7.2,3.0,2018-01-11,EWR,SFO
42138,United,338,8:00AM,3:09PM,609,7.3,3.0,2018-01-11,EWR,SFO
42139,United,341,12:10PM,7:27PM,617,0.0,3.0,2018-01-11,EWR,SFO
42140,United,342,9:43AM,4:53PM,610,0.0,3.0,2018-01-11,EWR,SFO
42141,United,342,8:00AM,4:53PM,713,0.0,3.0,2018-01-11,EWR,SFO
42142,United,344,8:55AM,3:21PM,566,0.0,3.0,2018-01-11,EWR,SFO
42143,United,344,12:00PM,7:09PM,609,7.8,3.0,2018-01-11,EWR,SFO
42144,United,344,6:20AM,3:09PM,709,7.4,3.0,2018-01-11,EWR,SFO
42145,United,344,6:00AM,3:09PM,729,7.2,3.0,2018-01-11,LGA,SFO
42146,United,345,11:35AM,7:48PM,673,5.6,3.0,2018-01-11,LGA,SFO
42147,American,347,2:20PM,7:57PM,517,7.5,3.0,2018-01-11,EWR,SFO
42148,United,349,12:10PM,8:32PM,682,0.0,3.0,2018-01-11,EWR,SFO
42149,Alaska,349,7:00AM,8:46PM,1006,6.3,4.0,2018-01-11,JFK,SFO
42150,Alaska,349,7:00AM,8:46PM,1006,6.4,4.0,2018-01-11,JFK,SFO
42151,United,352,3:15PM,9:25PM,550,0.0,3.0,2018-01-11,EWR,SFO
42152,United,352,10:20AM,7:17PM,717,6.4,3.0,2018-01-11,LGA,SFO
42153,United,353,3:00PM,10:09PM,609,0.0,3.0,2018-01-11,LGA,SFO
42154,United,356,1:00PM,9:53PM,713,0.0,3.0,2018-01-11,LGA,SFO
42155,Alaska,356,7:00AM,5:01PM,781,6.7,4.0,2018-01-11,JFK,SFO
42156,United,358,2:40PM,8:31PM,531,0.0,0.0,2018-01-11,EWR,SFO
42157,United,358,11:35AM,9:25PM,770,0.0,3.0,2018-01-11,EWR,SFO
42158,Alaska,358,11:30AM,9:55PM,805,6.7,4.0,2018-01-11,JFK,SFO
42159,Alaska,358,11:30AM,9:55PM,805,6.7,4.0,2018-01-11,JFK,SFO
42160,Alaska,358,9:00AM,8:46PM,886,6.6,4.0,2018-01-11,JFK,SFO
42161,Alaska,358,9:00AM,8:46PM,886,6.5,4.0,2018-01-11,JFK,SFO
42162,Alaska,358,9:00AM,8:46PM,886,6.5,4.0,2018-01-11,JFK,SFO
42163,Alaska,358,9:00AM,9:55PM,955,6.5,4.0,2018-01-11,JFK,SFO
42164,Alaska,362,7:00AM,7:48PM,948,6.5,4.0,2018-01-11,JFK,SFO
42165,United,366,4:00PM,9:53PM,533,7.7,3.0,2018-01-11,EWR,SFO
42166,United,367,1:35PM,9:39PM,664,0.0,0.0,2018-01-11,EWR,SFO
42167,United,367,7:20AM,4:33PM,733,0.0,0.0,2018-01-11,EWR,SFO
42168,United,369,2:40PM,9:39PM,599,7.1,3.0,2018-01-11,EWR,SFO
42169,United,373,7:42AM,3:21PM,639,6.7,3.0,2018-01-11,LGA,SFO
42170,United,373,11:35AM,9:39PM,784,0.0,0.0,2018-01-11,EWR,SFO
42171,American,375,12:00PM,6:38PM,578,7.2,3.0,2018-01-11,JFK,SFO
42172,United,375,10:51AM,9:39PM,828,6.8,3.0,2018-01-11,EWR,SFO
42173,United,382,2:10PM,9:43PM,633,6.2,3.0,2018-01-11,EWR,SFO
42174,United,387,1:35PM,9:53PM,678,0.0,3.0,2018-01-11,EWR,SFO
42175,United,387,11:35AM,9:53PM,798,0.0,3.0,2018-01-11,EWR,SFO
42176,United,391,3:10PM,10:09PM,599,7.1,3.0,2018-01-11,EWR,SFO
42177,Alaska,392,7:00AM,8:46PM,1006,6.4,4.0,2018-01-11,JFK,SFO
42178,United,394,12:00PM,8:31PM,691,0.0,3.0,2018-01-11,LGA,SFO
42179,United,394,11:00AM,8:31PM,751,0.0,3.0,2018-01-11,LGA,SFO
42180,United,395,7:42AM,3:01PM,619,6.5,3.0,2018-01-11,LGA,SFO
42181,United,397,1:10PM,10:09PM,719,6.7,3.0,2018-01-11,EWR,SFO
42182,United,397,1:00PM,10:09PM,729,0.0,3.0,2018-01-11,LGA,SFO
42183,JetBlue,405,9:59AM,10:38PM,939,6.6,4.0,2018-01-11,JFK,SFO
42184,United,408,10:20AM,5:31PM,611,5.6,3.0,2018-01-11,EWR,SFO
42185,United,408,10:20AM,6:46PM,686,5.9,3.0,2018-01-11,EWR,SFO
42186,United,410,9:00AM,7:01PM,781,0.0,3.0,2018-01-11,EWR,SFO
42187,United,411,10:20AM,5:31PM,611,5.8,3.0,2018-01-11,LGA,SFO
42188,United,411,1:20PM,8:36PM,616,5.6,3.0,2018-01-11,LGA,SFO
42189,United,411,10:20AM,6:46PM,686,6.1,3.0,2018-01-11,LGA,SFO
42190,Frontier,74,10:45PM,2:12AM,207,6.3,2.5,2018-01-11,LGA,MIA
42191,American,93,11:05AM,2:30PM,205,8.1,3.0,2018-01-11,LGA,MIA
42192,American,125,11:05AM,2:16PM,191,7.7,3.0,2018-01-11,EWR,MIA
42193,Delta,0,11:05AM,2:45PM,220,7.9,4.0,2018-01-11,LGA,MIA
42194,American,125,6:00AM,9:12AM,192,7.7,3.0,2018-01-11,EWR,MIA
42195,American,125,5:30PM,8:55PM,205,7.7,3.0,2018-01-11,EWR,MIA
42196,American,130,6:00AM,9:14AM,194,8.1,3.0,2018-01-11,LGA,MIA
42197,American,130,6:00AM,9:15AM,195,7.5,3.0,2018-01-11,JFK,MIA
42198,American,130,1:26PM,4:45PM,199,8.1,3.0,2018-01-11,LGA,MIA
42199,American,130,1:30PM,4:49PM,199,8.1,3.0,2018-01-11,JFK,MIA
42200,American,130,5:00PM,8:23PM,203,7.5,3.0,2018-01-11,JFK,MIA
42201,American,130,12:30PM,3:55PM,205,7.7,3.0,2018-01-11,LGA,MIA
42202,American,130,7:00AM,10:26AM,206,8.1,3.0,2018-01-11,LGA,MIA
42203,American,130,7:30AM,10:59AM,209,8.1,3.0,2018-01-11,LGA,MIA
42204,American,130,8:00AM,11:29AM,209,8.1,3.0,2018-01-11,LGA,MIA
42205,American,130,3:30PM,6:59PM,209,7.8,3.0,2018-01-11,JFK,MIA
42206,American,130,3:18PM,6:49PM,211,8.1,3.0,2018-01-11,LGA,MIA
42207,American,130,5:53PM,9:24PM,211,8.1,3.0,2018-01-11,LGA,MIA
42208,American,130,4:29PM,8:02PM,213,8.1,3.0,2018-01-11,LGA,MIA
42209,American,172,2:00PM,8:34PM,394,6.8,3.0,2018-01-11,LGA,MIA
42210,American,172,1:00PM,8:34PM,454,6.7,3.0,2018-01-11,LGA,MIA
42211,United,177,9:00PM,12:11AM,191,7.6,3.0,2018-01-11,EWR,MIA
42212,United,177,12:38PM,3:50PM,192,7.6,3.0,2018-01-11,EWR,MIA
42213,United,177,7:00PM,10:12PM,192,7.6,3.0,2018-01-11,EWR,MIA
42214,American,184,11:40AM,6:40PM,420,6.7,3.0,2018-01-11,EWR,MIA
42215,American,184,1:00PM,8:21PM,441,6.2,3.0,2018-01-11,EWR,MIA
42216,United,185,8:00AM,2:57PM,417,6.1,3.0,2018-01-11,EWR,MIA
42217,United,185,6:20AM,2:57PM,517,6.2,3.0,2018-01-11,EWR,MIA
42218,American,192,5:35PM,12:33AM,418,6.7,3.0,2018-01-11,EWR,MIA
42219,American,193,9:30AM,4:12PM,402,6.6,3.0,2018-01-11,LGA,MIA
42220,American,193,7:30AM,2:24PM,414,6.9,3.0,2018-01-11,LGA,MIA
42221,United,197,8:00AM,2:57PM,417,6.2,3.0,2018-01-11,LGA,MIA
42222,United,197,7:00AM,2:57PM,477,6.1,3.0,2018-01-11,LGA,MIA
42223,United,200,7:50AM,11:02AM,192,8.1,3.0,2018-01-11,EWR,MIA
42224,United,200,4:13PM,7:25PM,192,7.6,3.0,2018-01-11,EWR,MIA
42225,American,203,12:30PM,7:18PM,408,6.9,3.0,2018-01-11,LGA,MIA
42226,American,203,2:30PM,9:25PM,415,6.9,3.0,2018-01-11,LGA,MIA
42227,United,205,6:00AM,2:57PM,537,6.0,3.0,2018-01-11,LGA,MIA
42228,American,207,1:00PM,6:40PM,340,6.8,3.0,2018-01-11,EWR,MIA
42229,American,208,11:25AM,2:37PM,192,7.8,3.0,2018-01-11,JFK,MIA
42230,American,208,7:25PM,10:50PM,205,8.1,3.0,2018-01-11,LGA,MIA
42231,American,208,7:45AM,11:14AM,209,7.7,3.0,2018-01-11,JFK,MIA
42232,American,208,9:30AM,1:07PM,217,7.1,0.0,2018-01-11,LGA,MIA
42233,American,220,6:00AM,12:47PM,407,7.0,3.0,2018-01-11,LGA,MIA
42234,American,221,10:00AM,4:29PM,389,6.8,3.0,2018-01-11,LGA,MIA
42235,American,221,3:00PM,9:42PM,402,6.8,3.0,2018-01-11,LGA,MIA
42236,American,221,9:00AM,4:29PM,449,6.7,3.0,2018-01-11,LGA,MIA
42237,American,221,2:00PM,9:42PM,462,6.7,3.0,2018-01-11,LGA,MIA
42238,American,224,9:05AM,4:45PM,460,6.4,3.0,2018-01-11,JFK,MIA
42239,Frontier,227,9:20AM,10:06PM,766,3.6,2.5,2018-01-11,LGA,MIA
42240,Frontier,227,9:20AM,10:06PM,766,3.6,2.5,2018-01-11,LGA,MIA
42241,American,243,3:25PM,8:45PM,320,6.7,3.0,2018-01-11,LGA,MIA
42242,American,243,8:59AM,2:42PM,343,6.8,3.0,2018-01-11,LGA,MIA
42243,American,243,2:55PM,8:45PM,350,6.4,3.0,2018-01-11,JFK,MIA
42244,American,243,6:59AM,2:42PM,463,6.2,3.0,2018-01-11,LGA,MIA
42245,American,248,6:00AM,11:14AM,314,6.9,3.0,2018-01-11,LGA,MIA
42246,American,257,8:00AM,2:40PM,400,6.8,3.0,2018-01-11,LGA,MIA
42247,American,257,7:00AM,2:40PM,460,6.7,3.0,2018-01-11,LGA,MIA
42248,American,258,2:55PM,8:41PM,346,7.2,3.0,2018-01-11,JFK,MIA
42249,American,258,2:55PM,9:55PM,420,6.5,3.0,2018-01-11,JFK,MIA
42250,American,300,11:00AM,4:35PM,335,5.7,0.0,2018-01-11,LGA,MIA
42251,American,302,11:40AM,4:31PM,291,6.8,3.0,2018-01-11,EWR,MIA
42252,American,302,7:20PM,12:35AM,315,7.1,3.0,2018-01-11,EWR,MIA
42253,American,302,6:30AM,12:14PM,344,6.8,3.0,2018-01-11,EWR,MIA
42254,American,302,8:15AM,2:11PM,356,6.7,3.0,2018-01-11,EWR,MIA
42255,American,302,9:50AM,4:31PM,401,6.7,3.0,2018-01-11,EWR,MIA
42256,American,302,5:00AM,12:14PM,434,7.0,3.0,2018-01-11,EWR,MIA
42257,American,302,6:30AM,2:11PM,461,6.6,3.0,2018-01-11,EWR,MIA
42258,American,303,2:14PM,8:38PM,384,6.2,3.0,2018-01-11,LGA,MIA
42259,American,303,12:01PM,6:41PM,400,6.0,0.0,2018-01-11,LGA,MIA
42260,American,308,3:00PM,9:55PM,415,5.5,3.0,2018-01-11,LGA,MIA
42261,American,312,10:36AM,4:43PM,367,6.6,3.0,2018-01-11,JFK,MIA
42262,American,312,10:36AM,6:25PM,469,5.8,3.0,2018-01-11,JFK,MIA
42263,United,313,11:35AM,11:22PM,707,5.4,3.0,2018-01-11,LGA,MIA
42264,United,319,10:35AM,11:22PM,767,5.3,3.0,2018-01-11,LGA,MIA
42265,American,325,10:00AM,4:06PM,366,5.5,0.0,2018-01-11,LGA,MIA
42266,United,117,8:00PM,10:49PM,349,7.9,3.0,2018-01-11,EWR,LAS
42267,United,117,5:55PM,8:46PM,351,7.9,3.0,2018-01-11,EWR,LAS
42268,United,117,6:59PM,9:50PM,351,7.9,3.0,2018-01-11,EWR,LAS
42269,Delta,0,7:35PM,10:07PM,332,7.6,4.0,2018-01-11,JFK,LAS
42270,American,124,3:59PM,10:03PM,544,6.6,3.0,2018-01-11,LGA,LAS
42271,Sun Country,129,9:00PM,9:30AM,930,6.5,4.0,2018-01-11,JFK,LAS
42272,United,135,10:35AM,3:24PM,469,6.6,3.0,2018-01-11,LGA,LAS
42273,United,135,12:10PM,5:54PM,524,7.1,3.0,2018-01-11,LGA,LAS
42274,United,135,10:35AM,5:01PM,566,6.5,3.0,2018-01-11,LGA,LAS
42275,United,135,10:00AM,5:54PM,654,0.0,3.0,2018-01-11,LGA,LAS
42276,United,139,12:00PM,8:03PM,663,5.5,3.0,2018-01-11,LGA,LAS
42277,United,139,6:00AM,2:29PM,689,5.9,3.0,2018-01-11,LGA,LAS
42278,United,139,12:00PM,10:02PM,782,5.3,3.0,2018-01-11,LGA,LAS
42279,United,142,3:25PM,6:16PM,351,7.9,3.0,2018-01-11,EWR,LAS
42280,United,147,8:00AM,12:29PM,449,6.5,3.0,2018-01-11,LGA,LAS
42281,United,147,10:00AM,2:31PM,451,0.0,0.0,2018-01-11,LGA,LAS
42282,United,147,6:00AM,10:32AM,452,7.3,3.0,2018-01-11,LGA,LAS
42283,United,147,5:00PM,9:49PM,469,6.5,3.0,2018-01-11,LGA,LAS
42284,United,147,2:35PM,7:54PM,499,7.2,3.0,2018-01-11,LGA,LAS
42285,United,147,4:30PM,9:49PM,499,0.0,3.0,2018-01-11,LGA,LAS
42286,United,147,7:00AM,12:29PM,509,6.5,3.0,2018-01-11,LGA,LAS
42287,United,147,7:55AM,1:26PM,511,0.0,3.0,2018-01-11,LGA,LAS
42288,United,147,1:55PM,8:09PM,554,0.0,3.0,2018-01-11,LGA,LAS
42289,United,147,9:06AM,3:24PM,558,6.5,3.0,2018-01-11,LGA,LAS
42290,United,147,6:00AM,12:29PM,569,6.4,3.0,2018-01-11,LGA,LAS
42291,United,147,8:00AM,2:31PM,571,6.4,3.0,2018-01-11,LGA,LAS
42292,United,147,7:00AM,2:31PM,631,6.3,3.0,2018-01-11,LGA,LAS
42293,United,147,12:10PM,8:09PM,659,0.0,3.0,2018-01-11,LGA,LAS
42294,American,150,9:05AM,2:22PM,497,7.8,3.0,2018-01-11,EWR,LAS
42295,American,150,7:10AM,2:22PM,612,7.6,3.0,2018-01-11,EWR,LAS
42296,United,151,7:00AM,3:41PM,701,5.9,3.0,2018-01-11,LGA,LAS
42297,United,151,6:00AM,3:41PM,761,5.8,3.0,2018-01-11,LGA,LAS
42298,Spirit,153,6:30AM,8:50AM,320,5.7,2.5,2018-01-11,EWR,LAS
42299,Spirit,162,12:00PM,9:04PM,724,5.0,2.5,2018-01-11,EWR,LAS
42300,American,164,2:30PM,10:03PM,633,0.0,3.0,2018-01-11,LGA,LAS
42301,American,165,9:30AM,2:22PM,472,7.8,3.0,2018-01-11,LGA,LAS
42302,American,165,6:08AM,11:33AM,505,6.6,3.0,2018-01-11,LGA,LAS
42303,American,165,6:50AM,12:33PM,523,7.3,3.0,2018-01-11,LGA,LAS
42304,American,165,8:30AM,2:22PM,532,7.6,3.0,2018-01-11,LGA,LAS
42305,American,165,6:00AM,12:33PM,573,7.2,3.0,2018-01-11,LGA,LAS
42306,American,165,4:59PM,11:43PM,584,7.2,3.0,2018-01-11,LGA,LAS
42307,American,165,7:30AM,2:22PM,592,7.6,3.0,2018-01-11,LGA,LAS
42308,American,165,11:30AM,7:16PM,646,7.6,3.0,2018-01-11,LGA,LAS
42309,Virgin America,178,7:20AM,1:36PM,556,7.7,4.0,2018-01-11,EWR,LAS
42310,Alaska,178,7:20AM,1:36PM,556,7.7,4.0,2018-01-11,EWR,LAS
42311,Virgin America,180,7:00AM,4:54PM,774,7.4,4.0,2018-01-11,JFK,LAS
42312,Virgin America,180,7:00AM,6:19PM,859,7.3,4.0,2018-01-11,JFK,LAS
42313,Virgin America,180,7:00AM,9:10PM,1030,7.1,4.0,2018-01-11,JFK,LAS
42314,United,182,5:45AM,11:14AM,509,6.6,3.0,2018-01-11,LGA,LAS
42315,United,182,5:45AM,1:26PM,641,0.0,3.0,2018-01-11,LGA,LAS
42316,American,184,11:40AM,5:03PM,503,7.6,3.0,2018-01-11,EWR,LAS
42317,American,184,11:40AM,6:46PM,606,6.5,3.0,2018-01-11,EWR,LAS
42318,American,184,9:50AM,5:03PM,613,7.4,3.0,2018-01-11,EWR,LAS
42319,American,185,5:35PM,10:41PM,486,7.8,3.0,2018-01-11,EWR,LAS
42320,Spirit,186,7:00AM,2:20PM,620,5.6,2.5,2018-01-11,EWR,LAS
42321,Spirit,186,3:25PM,11:28PM,663,5.0,2.5,2018-01-11,EWR,LAS
42322,American,192,7:30AM,10:28AM,358,8.6,3.0,2018-01-11,JFK,LAS
42323,American,192,6:28PM,9:36PM,368,8.6,3.0,2018-01-11,JFK,LAS
42324,Frontier,192,9:20AM,3:52PM,572,5.0,2.5,2018-01-11,LGA,LAS
42325,Spirit,193,9:52AM,6:46PM,714,5.5,2.5,2018-01-11,LGA,LAS
42326,Spirit,193,9:52AM,6:46PM,714,4.7,2.5,2018-01-11,LGA,LAS
42327,Virgin America,197,7:50AM,10:51AM,361,8.6,4.0,2018-01-11,JFK,LAS
42328,Alaska,197,7:50AM,10:51AM,361,8.6,4.0,2018-01-11,JFK,LAS
42329,United,198,5:30PM,12:30AM,600,7.5,3.0,2018-01-11,EWR,LAS
42330,Frontier,198,9:20AM,7:51PM,811,4.7,2.5,2018-01-11,LGA,LAS
42331,Frontier,198,9:20AM,10:45PM,985,4.4,2.5,2018-01-11,LGA,LAS
42332,Frontier,198,9:20AM,7:55AM,1535,3.8,2.5,2018-01-11,LGA,LAS
42333,American,199,4:52PM,10:03PM,491,6.9,3.0,2018-01-11,JFK,LAS
42334,American,199,4:45PM,10:03PM,498,6.6,3.0,2018-01-11,LGA,LAS
42335,American,199,11:30AM,5:03PM,513,7.6,3.0,2018-01-11,LGA,LAS
42336,American,199,1:00PM,6:46PM,526,6.6,3.0,2018-01-11,LGA,LAS
42337,Virgin America,199,12:30PM,6:19PM,529,7.8,4.0,2018-01-11,EWR,LAS
42338,Alaska,199,12:30PM,6:19PM,529,7.8,4.0,2018-01-11,EWR,LAS
42339,American,199,10:15AM,5:03PM,588,0.0,3.0,2018-01-11,LGA,LAS
42340,American,199,11:30AM,6:46PM,616,6.5,3.0,2018-01-11,LGA,LAS
42341,American,200,7:30AM,12:11PM,461,7.8,3.0,2018-01-11,LGA,LAS
42342,American,200,2:30PM,7:16PM,466,7.8,3.0,2018-01-11,LGA,LAS
42343,American,200,7:31AM,12:33PM,482,7.3,3.0,2018-01-11,LGA,LAS
42344,American,200,6:00AM,11:10AM,490,7.7,3.0,2018-01-11,LGA,LAS
42345,American,200,6:50AM,12:09PM,499,7.3,3.0,2018-01-11,LGA,LAS
42346,American,200,6:00AM,11:39AM,519,7.7,3.0,2018-01-11,JFK,LAS
42347,American,200,1:30PM,7:16PM,526,7.7,3.0,2018-01-11,LGA,LAS
42348,American,200,3:00PM,8:49PM,529,6.4,3.0,2018-01-11,LGA,LAS
42349,American,200,6:00AM,12:09PM,549,7.2,3.0,2018-01-11,LGA,LAS
42350,American,200,4:30PM,10:41PM,551,7.7,3.0,2018-01-11,LGA,LAS
42351,American,200,12:30PM,7:16PM,586,7.7,3.0,2018-01-11,LGA,LAS
42352,American,200,6:50AM,1:50PM,600,7.2,3.0,2018-01-11,LGA,LAS
42353,American,200,6:00AM,1:50PM,650,7.1,3.0,2018-01-11,LGA,LAS
42354,American,200,6:30AM,2:22PM,652,7.6,3.0,2018-01-11,LGA,LAS
42355,Alaska,201,7:00AM,1:54PM,594,7.7,4.0,2018-01-11,JFK,LAS
42356,Virgin America,201,7:00AM,1:54PM,594,7.7,4.0,2018-01-11,JFK,LAS
42357,Virgin America,204,7:20AM,11:29PM,1149,6.9,4.0,2018-01-11,EWR,LAS
42358,Virgin America,205,12:30PM,9:10PM,700,7.5,4.0,2018-01-11,EWR,LAS
42359,Alaska,205,12:30PM,9:10PM,700,7.5,4.0,2018-01-11,EWR,LAS
42360,Virgin America,209,1:00PM,6:19PM,499,7.8,4.0,2018-01-11,JFK,LAS
42361,Alaska,209,1:00PM,6:19PM,499,7.8,4.0,2018-01-11,JFK,LAS
42362,Virgin America,209,11:30AM,4:54PM,504,7.8,4.0,2018-01-11,JFK,LAS
42363,Alaska,209,11:30AM,4:54PM,504,7.8,4.0,2018-01-11,JFK,LAS
42364,Virgin America,209,11:30AM,6:19PM,589,7.7,4.0,2018-01-11,JFK,LAS
42365,Alaska,209,11:30AM,6:19PM,589,7.7,4.0,2018-01-11,JFK,LAS
42366,Virgin America,209,9:00AM,4:54PM,654,7.6,4.0,2018-01-11,JFK,LAS
42367,Alaska,209,9:00AM,4:54PM,654,7.6,4.0,2018-01-11,JFK,LAS
42368,Virgin America,209,1:00PM,9:10PM,670,7.6,4.0,2018-01-11,JFK,LAS
42369,Alaska,209,1:00PM,9:10PM,670,7.6,4.0,2018-01-11,JFK,LAS
42370,Virgin America,213,7:20AM,2:35PM,615,7.6,4.0,2018-01-11,EWR,LAS
42371,Alaska,213,7:20AM,2:35PM,615,7.6,4.0,2018-01-11,EWR,LAS
42372,United,213,7:05AM,3:41PM,696,0.0,3.0,2018-01-11,EWR,LAS
42373,Virgin America,215,9:00AM,6:19PM,739,7.5,4.0,2018-01-11,JFK,LAS
42374,Alaska,215,9:00AM,6:19PM,739,7.5,4.0,2018-01-11,JFK,LAS
42375,Virgin America,215,11:30AM,9:10PM,760,7.4,4.0,2018-01-11,JFK,LAS
42376,Virgin America,215,9:00AM,9:10PM,910,7.3,4.0,2018-01-11,JFK,LAS
42377,JetBlue,218,7:26AM,2:19PM,593,8.1,4.0,2018-01-11,JFK,LAS
42378,American,219,10:30AM,7:16PM,706,7.5,3.0,2018-01-11,LGA,LAS
42379,United,219,3:00PM,12:30AM,750,7.3,3.0,2018-01-11,EWR,LAS
42380,Virgin America,219,7:20AM,6:09PM,829,7.4,4.0,2018-01-11,EWR,LAS
42381,Virgin America,219,7:20AM,8:26PM,966,7.2,4.0,2018-01-11,EWR,LAS
42382,Virgin America,219,7:20AM,9:14PM,1014,7.1,4.0,2018-01-11,EWR,LAS
42383,United,221,7:00AM,3:24PM,684,0.0,3.0,2018-01-11,LGA,LAS
42384,JetBlue,223,5:30PM,11:55PM,565,7.9,4.0,2018-01-11,LGA,LAS
42385,JetBlue,223,4:30PM,11:55PM,625,7.8,4.0,2018-01-11,JFK,LAS
42386,JetBlue,224,7:26AM,4:14PM,708,8.0,4.0,2018-01-11,JFK,LAS
42387,American,227,5:00AM,9:53AM,473,6.8,3.0,2018-01-11,EWR,LAS
42388,American,227,1:00PM,6:46PM,526,6.6,3.0,2018-01-11,EWR,LAS
42389,United,228,7:42AM,12:33PM,471,7.7,3.0,2018-01-11,LGA,LAS
42390,American,228,7:10AM,12:11PM,481,7.8,3.0,2018-01-11,EWR,LAS
